Nokia 6126 / 6133b,2006,GPS
Nokia 6131 NFC,2007,GPS
Nokia 6133,2006,GPS
Nokia 6136,2006,GPS
Nokia 6151,2006,GPS
Nokia 6170,2004,GPS
Nokia 6205,2008,GPS
Nokia 6208 classic,2009,GPS
Nokia 6210 Navigator,2008,GPS
Nokia 6212 classic,2009,GPS
Nokia 6216 classic,2009,GPS
Nokia 6220 classic,2008,GPS
Nokia 6260 slide,2009,GPS
Nokia 6263,2007,GPS
Nokia 6267,2007,GPS
Nokia 6270,2005,GPS
Nokia 6288,2006,GPS
Nokia 6290,2006,GPS
Nokia 6300i,2008,GPS
Nokia 6300,2006,GPS
Nokia 6301,2007,GPS
Nokia 6303 classic,2009,GPS
Nokia 6303i classic,2010,GPS
Nokia 6310i,2002,GPS
Nokia 6350,2009,GPS
Nokia 6500 classic,2007,GPS
Nokia 6500 slide,2007,GPS
Nokia 6555,2007,GPS
Nokia 6600 fold,2008,GPS
Nokia 6600 slide,2008,GPS
Nokia 6600i slide,2009,GPS
Nokia 6610,2002,GPS
Nokia 6650,2008,GPS
Nokia 6682 / 6681,2005,GPS
Nokia 6700 classic,2009,GPS
Nokia 6700 slide US,2009,GPS
Nokia 6700 slide,2010,GPS
Nokia 6710 Navigator Latin America,2009,GPS
Nokia 6710 Navigator,2009,GPS
Nokia 6720 classic US,2009,GPS
Nokia 6720 classic,2009,GPS
Nokia 6730 classic,2009,GPS
Nokia 6760 slide,2009,GPS
Nokia 6790 Surge,2009,GPS
Nokia 6800,2002,GPS
Nokia 6820 / 6820i,2003,GPS
Nokia 6,2017,GPS
Nokia 700,2011,GPS
Nokia 701,2011,GPS
Nokia 7020,2009,GPS
Nokia 7070 Prism,2008,GPS
Nokia 7088,2007,GPS
Nokia 7100 Supernova,2009,GPS
Nokia 7205 Intrigue,2009,GPS
Nokia 7210 Supernova,2008,GPS
Nokia 7210,2002,GPS
Nokia 7230 US,2009,GPS
Nokia 7230,2010,GPS
Nokia 7270,2004,GPS
Nokia 7310 Supernova,2008,GPS
Nokia 7373,2006,GPS
Nokia 7380,2005,GPS
Nokia 7390,2006,GPS
Nokia 7510 Supernova,2009,GPS
Nokia 7510,2009,GPS
Nokia 7610 Supernova,2008,GPS
Nokia 7700,2003,GPS
Nokia 7710,2004,GPS
Nokia 7900 Prism,2007,GPS
Nokia 808 PureView,2012,GPS
Nokia 8208,2009,GPS
Nokia 8600 Luna,2007,GPS
Nokia 8800 Arte,2007,GPS
Nokia 8800 Carbon Arte,2008,GPS
Nokia 8800 Gold Arte,2009,GPS
Nokia 8800 Sirocco Edition,2006,GPS
Nokia 8801 / 8800,2005,GPS
Nokia 8,2017,GPS
Nokia 9290,2001,GPS
Nokia 9300i,2005,GPS
Nokia 9300,2004,GPS
Nokia Asha 200,2011,GPS
Nokia Asha 201,2012,GPS
Nokia Asha 205 Dual SIM,2012,GPS
Nokia Asha 205,2012,GPS
Nokia Asha 210,2013,GPS
Nokia Asha 302,2012,GPS
Nokia Asha 303,2011,GPS
Nokia Asha 305,2012,GPS
Nokia Asha 306,2012,GPS
Nokia Asha 308,2012,GPS
Nokia Asha 309,2012,GPS
Nokia Asha 310,2012,GPS
Nokia Asha 311,2012,GPS
Nokia Asha 500,2013,GPS
Nokia Asha 501,2013,GPS
Nokia Asha 502,2013,GPS
Nokia Asha 503,2013,GPS
Nokia C1-00,2010,GPS
Nokia C1-01 American version,2010,GPS
Nokia C1-01,2010,GPS
Nokia C1-02 American version,2010,GPS
Nokia C1-02,2010,GPS
Nokia C2-00,2010,GPS
Nokia C2-01,2010,GPS
Nokia C2-02,2011,GPS
Nokia C2-03,2011,GPS
Nokia C2-06,2011,GPS
Nokia C3 Touch and Type,2010,GPS
Nokia C3,2010,GPS
Nokia C5-03,2010,GPS
Nokia C5,2010,GPS
Nokia C6-01,2010,GPS
Nokia C6,2010,GPS
Nokia C7,2010,GPS
Nokia E5 American version,2010,GPS
Nokia E50,2006,GPS
Nokia E51,2007,GPS
Nokia E52 US,2009,GPS
Nokia E52,2009,GPS
Nokia E55 US,2009,GPS
Nokia E55,2009,GPS
Nokia E5,2010,GPS
Nokia E61i,2007,GPS
Nokia E62,2006,GPS
Nokia E63 US,2008,GPS
Nokia E63,2008,GPS
Nokia E65,2007,GPS
Nokia E66,2008,GPS
Nokia E6,2011,GPS
Nokia E70,2005,GPS
Nokia E71x,2009,GPS
Nokia E71,2008,GPS
Nokia E72 US,2009,GPS
Nokia E72,2009,GPS
Nokia E73 Mode,2010,GPS
Nokia E75 US,2009,GPS
Nokia E75,2009,GPS
Nokia E7,2011,GPS
Nokia E90 Communicator,2007,GPS
Nokia Lumia 1020,2013,GPS
Nokia Lumia 1320,2013,GPS
Nokia Lumia 1520,2013,GPS
Nokia Lumia 2520,2013,GPS
Nokia Lumia 505,2013,GPS
Nokia Lumia 510,2012,GPS
Nokia Lumia 520,2015,GPS
Nokia Lumia 525,2013,GPS
Nokia Lumia 530,2014,GPS
Nokia Lumia 620,2013,GPS
Nokia Lumia 625,2013,GPS
Nokia Lumia 630,2014,GPS
Nokia Lumia 720,2013,GPS
Nokia Lumia 730,2014,GPS
Nokia Lumia 735,2014,GPS
Nokia Lumia 830,2014,GPS
Nokia Lumia 920,2012,GPS
Nokia Lumia 925,2013,GPS
Nokia Lumia 930,2014,GPS
Nokia Lumia Icon,2014,GPS
Nokia N-Gage QD,2004,GPS
Nokia N-Gage,2003,GPS
Nokia N1,2014,GPS
Nokia N71,2005,GPS
Nokia N72,2006,GPS
Nokia N75,2006,GPS
Nokia N76,2007,GPS
Nokia N77,2007,GPS
Nokia N78,2008,GPS
Nokia N79,2008,GPS
Nokia N81 8GB,2007,GPS
Nokia N81,2007,GPS
Nokia N82,2007,GPS
Nokia N85,2008,GPS
Nokia N86 8MP US,2009,GPS
Nokia N86 8MP,2009,GPS
Nokia N900,2009,GPS
Nokia N90,2005,GPS
Nokia N92,2005,GPS
Nokia N93i,2007,GPS
Nokia N93,2006,GPS
Nokia N95 8GB US,2008,GPS
Nokia N95 8GB,2007,GPS
Nokia N95,2006,GPS
Nokia N96 US,2008,GPS
Nokia N96,2008,GPS
Nokia N97 mini Latin America,2009,GPS
Nokia N97 mini,2009,GPS
Nokia N97 US,2009,GPS
Nokia N97,2009,GPS
Nokia N9,2011,GPS
Nokia Oro,2011,GPS
Nokia X1-01,2011,GPS
Nokia X2-01,2010,GPS
Nokia X2-05,2011,GPS
Nokia X2,2010,GPS
Nokia X3 Touch and Type,2010,GPS
Nokia X3,2009,GPS
Nokia X5-01 American version,2010,GPS
Nokia X5-01,2010,GPS
Nokia X6 16GB Latin America,2010,GPS
Nokia X6 16GB,2010,GPS
Nokia X6 8GB,2010,GPS
Nokia X6 Latin America,2009,GPS
Nokia X6,2009,GPS
Nokia X7,2011,GPS
Nokia XL,2014,GPS
Nokia X,2014,GPS
Nokia X+,2014,GPS
nubia 5S mini,2014,GPS
nubia 5,2012,GPS
nubia N1 Lite,2017,GPS
nubia N1,2016,GPS
nubia N2,2017,GPS
nubia Z11,2016,GPS
nubia Z7 mini,2014,GPS
nubia Z7,2014,GPS
OnePlus 2,2015,GPS
OnePlus 3T,2016,GPS
OnePlus 3,2016,GPS
OnePlus 5T,2017,GPS
OnePlus 5,2017,GPS
OnePlus One,2014,GPS
OnePlus X,2015,GPS
OPPO F1s,2016,GPS
OPPO F1,2016,GPS
OPPO F3 Plus,2017,GPS
OPPO F3,2017,GPS
OPPO F5,2017,GPS
OPPO Find 5,2012,GPS
OPPO Find 7a,2014,GPS
OPPO Find 7,2014,GPS
OPPO Mirror 5s,2015,GPS
OPPO N1 mini,2014,GPS
OPPO N3,2014,GPS
OPPO Neo 5 (2015),2015,GPS
OPPO Neo 5s,2015,GPS
OPPO Neo 7,2015,GPS
OPPO Neo,2014,GPS
OPPO R11,2017,GPS
OPPO R1C,2015,GPS
OPPO R1x,2015,GPS
OPPO R5s,2015,GPS
OPPO R7 Plus,2015,GPS
OPPO R7s,2015,GPS
OPPO R7,2015,GPS
OPPO R9,2017,GPS
OPPO U3,2015,GPS
Orange San Diego,2012,GPS
Palm Centro CDMA,2007,GPS
Palm Centro,2008,GPS
Palm Pixi,2009,GPS
Palm Pre 2 GSM,2010,GPS
Palm Pre 2,2010,GPS
Palm Pre Plus GSM,2010,GPS
Palm Pre,2009,GPS
Palm Treo 500v,2007,GPS
Palm Treo 680,2006,GPS
Palm Treo 700p,2006,GPS
Palm Treo 750 / 750v,2007,GPS
Palm Treo 755p,2007,GPS
Palm Treo Pro,2008,GPS
Panasonic ELUGA power,2012,GPS
Panasonic ELUGA,2012,GPS
Panasonic SA6,2005,GPS
Panasonic SA7,2005,GPS
Panasonic Toughpad A1,2011,GPS
Panasonic VS3,2005,GPS
Panasonic VS7,2005,GPS
Pantech Breakout,2011,GPS
Pantech Breeze III,2011,GPS
Pantech Breeze IV,2013,GPS
Pantech Breeze,2008,GPS
Pantech Burst,2012,GPS
Pantech C610,2008,GPS
Pantech C630,2008,GPS
Pantech Crossover,2011,GPS
Pantech Crux,2010,GPS
Pantech Discover,2013,GPS
Pantech Ease,2010,GPS
Pantech Element,2012,GPS
Pantech Flex,2012,GPS
Pantech Hotshot,2011,GPS
Pantech Impact,2009,GPS
Pantech Jest 2,2011,GPS
Pantech Jest,2010,GPS
Pantech Laser,2010,GPS
Pantech Link,2010,GPS
Pantech Marauder,2012,GPS
Pantech Matrix Pro,2009,GPS
Pantech Matrix,2008,GPS
Pantech Perception,2013,GPS
Pantech Pocket,2011,GPS
Pantech Pursuit II,2011,GPS
Pantech Renue,2012,GPS
Pantech Reveal,2009,GPS
Pantech Slate,2008,GPS
Pantech Swift,2012,GPS
PCD Casio G'zOne Type-S,2007,GPS
PCD CDM-105 / CDM-7000,2005,GPS
PCD CDM-7075,2006,GPS
PCD CDM-8630,2007,GPS
PCD CDM-9200,2005,GPS
PCD CDM8635,2010,GPS
PCD Shuttle,2008,GPS
Razer Phone,2017,GPS
Sagem my300C,2007,GPS
Sagem PUMA Phone,2010,GPS
Samsung Admire,2011,GPS
Samsung ATIV Odyssey,2013,GPS
Samsung ATIV Q,2013,GPS
Samsung ATIV S Neo,2013,GPS
Samsung ATIV SE,2014,GPS
Samsung ATIV S,2012,GPS
Samsung ATIV Tab 3,2013,GPS
Samsung ATIV Tab 5,2012,GPS
Samsung ATIV Tab 7,2012,GPS
Samsung ATIV Tab,2012,GPS
Samsung Brightside,2012,GPS
Samsung C3520,2011,GPS
Samsung Captivate Glide,2011,GPS
Samsung Champ,2010,GPS
Samsung Convoy 2,2011,GPS
Samsung Convoy 3,2013,GPS
Samsung Dart,2011,GPS
Samsung DoubleTime,2011,GPS
Samsung E1195,2011,GPS
Samsung Entro,2012,GPS
Samsung Epic 4G Touch,2011,GPS
Samsung Epic 4G,2010,GPS
Samsung Exhibit 4G,2011,GPS
Samsung Exhibit II 4G,2011,GPS
Samsung Exhilarate,2012,GPS
Samsung Focus 2,2012,GPS
Samsung Focus Flash,2011,GPS
Samsung Focus S,2011,GPS
Samsung Freeform III,2011,GPS
Samsung Galaxy A3 (2016),2016,GPS
Samsung Galaxy A3 (2017),2017,GPS
Samsung Galaxy A3,2014,GPS
Samsung Galaxy A5 (2016),2016,GPS
Samsung Galaxy A5 (2017),2017,GPS
Samsung Galaxy A5,2014,GPS
Samsung Galaxy A7 (2016),2015,GPS
Samsung Galaxy A7 (2017),2017,GPS
Samsung Galaxy A7,2015,GPS
Samsung Galaxy A8 (2016),2016,GPS
Samsung Galaxy A8 (2018),2017,GPS
Samsung Galaxy A8+ (2018),2017,GPS
Samsung Galaxy A8,2015,GPS
Samsung Galaxy A9 (2016),2016,GPS
Samsung Galaxy A9 Pro (2016),2016,GPS
Samsung GALAXY Ace 2,2012,GPS
Samsung Galaxy Ace 3,2013,GPS
Samsung Galaxy Ace 4,2014,GPS
Samsung Galaxy Ace NXT,2014,GPS
Samsung Galaxy Ace Plus,2012,GPS
Samsung Galaxy Ace Style,2014,GPS
Samsung Galaxy Ace,2011,GPS
Samsung Galaxy Alpha,2014,GPS
Samsung Galaxy Amp 2,2016,GPS
Samsung Galaxy Amp Prime 2,2017,GPS
Samsung Galaxy Appeal,2012,GPS
Samsung Galaxy Attain 4G,2012,GPS
Samsung Galaxy Avant,2014,GPS
Samsung Galaxy Axiom,2012,GPS
Samsung Galaxy Beam 2,2014,GPS
Samsung Galaxy Beam,2012,GPS
Samsung Galaxy Book 10.6-inch,2017,GPS
Samsung Galaxy Book 12-inch,2017,GPS
Samsung Galaxy C5,2016,GPS
Samsung Galaxy C7 Pro,2017,GPS
Samsung Galaxy C7,2016,GPS
Samsung Galaxy C9 Pro,2017,GPS
Samsung Galaxy Chat,2012,GPS
Samsung Galaxy Core Advance,2014,GPS
Samsung Galaxy Core LTE,2014,GPS
Samsung Galaxy Core Plus,2013,GPS
Samsung Galaxy Core Prime,2014,GPS
Samsung Galaxy Core,2013,GPS
Samsung Galaxy E5,2015,GPS
Samsung Galaxy E7,2015,GPS
Samsung Galaxy Exhibit,2013,GPS
Samsung Galaxy Express 2,2013,GPS
Samsung Galaxy Express 3,2016,GPS
Samsung Galaxy Express I437,2012,GPS
Samsung Galaxy Express Prime 2,2017,GPS
Samsung Galaxy Express Prime,2016,GPS
Samsung Galaxy Express,2013,GPS
Samsung Galaxy Fame,2013,GPS
Samsung Galaxy Golden,2013,GPS
Samsung Galaxy Grand 2,2013,GPS
Samsung Galaxy Grand Max,2015,GPS
Samsung Galaxy Grand Neo Plus,2015,GPS
Samsung Galaxy Grand Neo,2014,GPS
Samsung Galaxy Grand Prime,2014,GPS
Samsung Galaxy Grand,2013,GPS
Samsung Galaxy J1 (2016),2016,GPS
Samsung Galaxy J1,2015,GPS
Samsung Galaxy J2 (2016),2016,GPS
Samsung Galaxy J2 (2017),2017,GPS
Samsung Galaxy J3 (2017) International,2017,GPS
Samsung Galaxy J3 (2017),2017,GPS
Samsung Galaxy J3 Emerge,2017,GPS
Samsung Galaxy J3 Prime,2017,GPS
Samsung Galaxy J3 V,2016,GPS
Samsung Galaxy J5 (2016),2016,GPS
Samsung Galaxy J5 (2017),2017,GPS
Samsung Galaxy J5,2015,GPS
Samsung Galaxy J7 (2016),2016,GPS
Samsung Galaxy J7 (2017),2017,GPS
Samsung Galaxy J7 Max,2017,GPS
Samsung Galaxy J7 Perx,2017,GPS
Samsung Galaxy J7 Prime,2016,GPS
Samsung Galaxy J7 V,2017,GPS
Samsung Galaxy J7,2015,GPS
Samsung Galaxy K zoom,2014,GPS
Samsung Galaxy M Pro,2011,GPS
Samsung Galaxy Mega 2,2014,GPS
Samsung Galaxy Mega 5.8,2013,GPS
Samsung Galaxy Mega 6.3,2013,GPS
Samsung GALAXY mini 2,2012,GPS
Samsung GALAXY mini,2011,GPS
Samsung GALAXY Music,2012,GPS
Samsung GALAXY Nexus CDMA,2011,GPS
Samsung GALAXY Nexus Sprint,2012,GPS
Samsung GALAXY Nexus,2011,GPS
Samsung GALAXY Note 10.1 (2014 Edition),2013,GPS
Samsung GALAXY Note 10.1,2012,GPS
Samsung GALAXY Note 10.1 LTE,2013,GPS
Samsung Galaxy Note 3 Neo,2014,GPS
Samsung Galaxy Note 3,2013,GPS
Samsung Galaxy Note 4,2014,GPS
Samsung Galaxy Note 5,2015,GPS
Samsung Galaxy Note 7,2016,GPS
Samsung Galaxy Note 8.0,2013,GPS
Samsung Galaxy Note 8,2017,GPS
Samsung Galaxy Note Edge,2014,GPS
Samsung Galaxy Note Fan Edition,2017,GPS
Samsung GALAXY Note II AT&amp;T,2012,GPS
Samsung GALAXY Note II Sprint,2012,GPS
Samsung GALAXY Note II T-Mobile,2012,GPS
Samsung GALAXY Note II US Cellular,2012,GPS
Samsung GALAXY Note II Verizon,2012,GPS
Samsung GALAXY Note II,2012,GPS
Samsung GALAXY Note LTE,2012,GPS
Samsung GALAXY Note T-Mobile,2012,GPS
Samsung Galaxy NotePRO 12.2,2014,GPS
Samsung GALAXY Note,2011,GPS
Samsung Galaxy On Nxt,2016,GPS
Samsung Galaxy On7,2015,GPS
Samsung Galaxy On8,2016,GPS
Samsung Galaxy Player 5,2011,GPS
Samsung Galaxy Pocket 2,2014,GPS
Samsung Galaxy Pocket Duos,2012,GPS
Samsung Galaxy Pocket Neo,2013,GPS
Samsung Galaxy Pocket,2012,GPS
Samsung Galaxy Premier,2012,GPS
Samsung Galaxy Reverb,2012,GPS
Samsung Galaxy Rugby Pro,2012,GPS
Samsung Galaxy Rush,2012,GPS
Samsung Galaxy R,2011,GPS
Samsung GALAXY S Advance,2012,GPS
Samsung Galaxy S Blaze 4G,2012,GPS
Samsung Galaxy S Duos,2012,GPS
Samsung Galaxy S II AT&amp;T,2011,GPS
Samsung Galaxy S II CDMA,2012,GPS
Samsung Galaxy S II LTE,2011,GPS
Samsung GALAXY S II Plus,2013,GPS
Samsung Galaxy S II Skyrocket HD,2012,GPS
Samsung Galaxy S II Skyrocket,2011,GPS
Samsung Galaxy S II T-Mobile,2011,GPS
Samsung Galaxy S III AT&amp;T,2012,GPS
Samsung Galaxy S III MetroPCS,2012,GPS
Samsung Galaxy S III mini Value Edition,2014,GPS
Samsung Galaxy S III mini,2012,GPS
Samsung Galaxy S III Sprint,2012,GPS
Samsung Galaxy S III T-Mobile,2012,GPS
Samsung Galaxy S III Verizon,2012,GPS
Samsung Galaxy S III,2012,GPS
Samsung Galaxy S II,2011,GPS
Samsung Galaxy S Lightray 4G,2012,GPS
Samsung Galaxy S Relay 4G,2012,GPS
Samsung GALAXY S WiFi 4.0,2011,GPS
Samsung Galaxy S3 Neo,2014,GPS
Samsung Galaxy S3 Slim,2014,GPS
Samsung Galaxy S4 Active,2013,GPS
Samsung Galaxy S4 mini,2013,GPS
Samsung Galaxy S4 Zoom,2013,GPS
Samsung Galaxy S4,2013,GPS
Samsung Galaxy S5 Active,2014,GPS
Samsung Galaxy S5 mini,2014,GPS
Samsung Galaxy S5 Neo,2015,GPS
Samsung Galaxy S5 Sport,2014,GPS
Samsung Galaxy S5,2014,GPS
Samsung Galaxy S6 Active,2015,GPS
Samsung Galaxy S6 edge,2015,GPS
Samsung Galaxy S6 edge+,2015,GPS
Samsung Galaxy S6,2015,GPS
Samsung Galaxy S7 active,2016,GPS
Samsung Galaxy S7 edge,2016,GPS
Samsung Galaxy S7,2016,GPS
Samsung Galaxy S8 Active,2017,GPS
Samsung Galaxy S8,2017,GPS
Samsung Galaxy S8+,2017,GPS
Samsung Galaxy Spica,2009,GPS
Samsung GALAXY Star,2013,GPS
Samsung Galaxy Stellar,2012,GPS
Samsung Galaxy Stratosphere II,2012,GPS
Samsung Galaxy S,2010,GPS
Samsung GALAXY Tab 10.1 T-Mobile,2011,GPS
Samsung GALAXY Tab 8.9 LTE,2011,GPS
Samsung GALAXY Tab 10.1 Wi-Fi,2011,GPS
Samsung GALAXY Tab 10.1 LTE,2011,GPS
Samsung GALAXY Tab 10.1,2011,GPS
Samsung GALAXY Tab 8.9,2011,GPS
Samsung GALAXY Tab 10.1v,2011,GPS
Samsung Galaxy Tab 2 10.1,2012,GPS
Samsung Galaxy Tab 2 10.1 (AT&amp;T),2012,GPS
Samsung Galaxy Tab 2 (10.1),2012,GPS
Samsung GALAXY Tab 2 (7.0),2012,GPS
Samsung GALAXY Tab 2 (7.0) LTE,2012,GPS
Samsung Galaxy Tab 3 10.1-inch,2013,GPS
Samsung Galaxy Tab 3 7.0,2013,GPS
Samsung Galaxy Tab 3 8-inch,2013,GPS
Samsung GALAXY Tab 3 Kids,2013,GPS
Samsung Galaxy Tab 4 10.1,2014,GPS
Samsung Galaxy Tab 4 7.0,2014,GPS
Samsung Galaxy Tab 4 8.0,2014,GPS
Samsung Galaxy Tab 4G LTE,2011,GPS
Samsung GALAXY Tab 7.0 Plus,2011,GPS
Samsung Galaxy Tab 7.7,2011,GPS
Samsung Galaxy Tab 7.7 LTE,2012,GPS
Samsung Galaxy Tab A (2016),2016,GPS
Samsung Galaxy Tab A (2017),2017,GPS
Samsung Galaxy Tab A 8.0,2015,GPS
Samsung Galaxy Tab A 9.7,2015,GPS
Samsung Galaxy Tab Active 2,2017,GPS
Samsung Galaxy Tab Active,2014,GPS
Samsung Galaxy Tab AT&amp;T,2010,GPS
Samsung Galaxy Tab CDMA,2010,GPS
Samsung Galaxy Tab E,2015,GPS
Samsung Galaxy Tab Pro 10.1,2014,GPS
Samsung Galaxy Tab Pro 12.2,2014,GPS
Samsung Galaxy Tab Pro 8.4,2014,GPS
Samsung Galaxy Tab S 10.5,2014,GPS
Samsung Galaxy Tab S 8.4,2014,GPS
Samsung Galaxy Tab S2 8.0-inch,2015,GPS
Samsung Galaxy Tab S2 9.7-inch,2015,GPS
Samsung Galaxy Tab S3,2017,GPS
Samsung Galaxy Tab T-Mobile,2010,GPS
Samsung Galaxy TabPro S,2016,GPS
Samsung Galaxy Tab,2010,GPS
Samsung Galaxy Trend Plus,2013,GPS
Samsung Galaxy V Plus,2015,GPS
Samsung Galaxy Victory 4G LTE,2012,GPS
Samsung Galaxy View,2015,GPS
Samsung Galaxy V,2014,GPS
Samsung Galaxy Win,2013,GPS
Samsung GALAXY W,2011,GPS
Samsung Galaxy Xcover 2,2013,GPS
Samsung Galaxy XCover 3,2015,GPS
Samsung Galaxy Xcover 4,2017,GPS
Samsung Galaxy Xcover,2011,GPS
Samsung Galaxy Y DUOS,2011,GPS
Samsung Galaxy Y Pro DUOS,2011,GPS
Samsung Galaxy Y Pro,2011,GPS
Samsung Galaxy Young 2,2014,GPS
Samsung Galaxy Young,2013,GPS
Samsung Galaxy Y,2011,GPS
Samsung Gravity Q,2013,GPS
Samsung Gravity SMART,2011,GPS
Samsung Gravity TXT,2011,GPS
Samsung Gravity,2008,GPS
Samsung Illusion,2011,GPS
Samsung Infuse 4G,2011,GPS
Samsung Intensity III,2012,GPS
Samsung M370,2012,GPS
Samsung M400,2012,GPS
Samsung Memoir,2009,GPS
Samsung Omnia M,2012,GPS
Samsung Omnia W,2011,GPS
Samsung OmniaPRO B7610,2009,GPS
Samsung Pixon12,2009,GPS
Samsung Rex 60,2013,GPS
Samsung Rex 70,2013,GPS
Samsung Rex 80,2013,GPS
Samsung Rex 90,2013,GPS
Samsung Rugby III,2012,GPS
Samsung Rugby Smart,2012,GPS
Samsung SGH-G800,2007,GPS
Samsung SGH-G810,2008,GPS
Samsung SGH-P860,2005,GPS
Samsung SGH-P960,2008,GPS
Samsung Star 3 DUOS,2012,GPS
Samsung Star 3,2012,GPS
Samsung Stratosphere,2011,GPS
Samsung Transfix,2011,GPS
Samsung Transform Ultra,2011,GPS
Samsung Wave 3,2011,GPS
Samsung Wave 575,2010,GPS
Samsung Wave 578,2011,GPS
Samsung Z1,2015,GPS
Samsung Z2,2016,GPS
Samsung Z3,2015,GPS
Samsung Z4,2017,GPS
Sanyo Incognito SCP-6760,2009,GPS
Sanyo Katana Eclipse X,2008,GPS
Sanyo PRO-200,2008,GPS
Sanyo PRO-700,2008,GPS
Sanyo SCP-2400,2006,GPS
Sanyo SCP-2700,2009,GPS
Sanyo SCP-7050,2007,GPS
Sanyo SCP-8400,2006,GPS
Sanyo Taho,2010,GPS
Sanyo Vero,2010,GPS
Sharp FX,2010,GPS
Siemens A31,2005,GPS
Siemens AF51,2005,GPS
Siemens AL21,2005,GPS
Siemens CC75,2005,GPS
Siemens CF110,2005,GPS
Siemens CF76 / CF75,2005,GPS
Siemens CL75,2005,GPS
Siemens CX75,2005,GPS
Siemens M75,2005,GPS
Siemens S75,2005,GPS
Siemens SL75,2005,GPS
Siemens SP65,2005,GPS
Siemens SXG75,2005,GPS
Sonim XP STRIKE,2012,GPS
Sonim XP1300 CORE,2010,GPS
Sonim XP6,2014,GPS
Sonim XP7,2014,GPS
Sony Ericsson Aspen a,2010,GPS
Sony Ericsson Aspen,2010,GPS
Sony Ericsson Cedar a,2010,GPS
Sony Ericsson Cedar,2010,GPS
Sony Ericsson Live with Walkman,2011,GPS
Sony Ericsson Mix Walkman,2011,GPS
Sony Ericsson Spiro a,2010,GPS
Sony Ericsson Spiro,2010,GPS
Sony Ericsson txt pro,2011,GPS
Sony Ericsson txt,2011,GPS
Sony Ericsson Vivaz a,2010,GPS
Sony Ericsson Vivaz pro a,2010,GPS
Sony Ericsson Vivaz pro,2010,GPS
Sony Ericsson Vivaz,2010,GPS
Sony Ericsson W8 Walkman,2011,GPS
Sony Ericsson Xperia active,2011,GPS
Sony Ericsson Xperia arc S,2011,GPS
Sony Ericsson Xperia arc,2011,GPS
Sony Ericsson Xperia mini pro,2011,GPS
Sony Ericsson Xperia mini,2011,GPS
Sony Ericsson Xperia neo V,2011,GPS
Sony Ericsson Xperia neo,2011,GPS
Sony Ericsson Xperia PLAY 4G,2011,GPS
Sony Ericsson Xperia PLAY CDMA,2011,GPS
Sony Ericsson Xperia PLAY,2011,GPS
Sony Ericsson Xperia pro,2011,GPS
Sony Ericsson Xperia ray,2011,GPS
Sony Ericsson Xperia X10 mini a,2010,GPS
Sony Ericsson Xperia X10 mini pro a,2010,GPS
Sony Ericsson Xperia X10 mini pro,2010,GPS
Sony Ericsson Xperia X10 mini,2010,GPS
Sony Ericsson Xperia X8a,2010,GPS
Sony Ericsson Xperia X8,2010,GPS
Sony Ericsson Yendo a,2010,GPS
Sony Ericsson Yendo,2010,GPS
Sony Ericsson Zylo,2010,GPS
Sony Tablet P,2011,GPS
Sony Tablet S,2011,GPS
Sony Xperia acro S,2012,GPS
Sony Xperia advance,2012,GPS
Sony Xperia C3,2014,GPS
Sony Xperia C4,2015,GPS
Sony Xperia C5 Ultra,2015,GPS
Sony Xperia C,2013,GPS
Sony Xperia E dual,2012,GPS
Sony Xperia E1,2014,GPS
Sony Xperia E3,2014,GPS
Sony Xperia E4g,2015,GPS
Sony Xperia E4,2015,GPS
Sony Xperia E5,2016,GPS
Sony Xperia E,2012,GPS
Sony Xperia go,2012,GPS
Sony Xperia GX,2012,GPS
Sony Xperia ion,2012,GPS
Sony Xperia J,2012,GPS
Sony Xperia L1,2017,GPS
Sony Xperia L,2013,GPS
Sony Xperia M2 Aqua,2014,GPS
Sony Xperia M2,2014,GPS
Sony Xperia M4 Aqua,2015,GPS
Sony Xperia M5,2015,GPS
Sony Xperia miro,2012,GPS
Sony Xperia M,2013,GPS
Sony Xperia P,2012,GPS
Sony Xperia SL,2012,GPS
Sony Xperia sola,2012,GPS
Sony Xperia SP,2013,GPS
Sony Xperia SX,2012,GPS
Sony Xperia S,2012,GPS
Sony Xperia T2 Ultra,2014,GPS
Sony Xperia T3,2014,GPS
Sony Xperia Tablet S,2012,GPS
Sony Xperia Tablet Z,2013,GPS
Sony Xperia tipo dual,2012,GPS
Sony Xperia tipo,2012,GPS
Sony Xperia TL,2012,GPS
Sony Xperia TX,2012,GPS
Sony Xperia T,2012,GPS
Sony Xperia U,2012,GPS
Sony Xperia V,2012,GPS
Sony Xperia X Compact,2016,GPS
Sony Xperia X Performance,2016,GPS
Sony Xperia XA Ultra,2016,GPS
Sony Xperia XA1 Plus,2017,GPS
Sony Xperia XA1 Ultra,2017,GPS
Sony Xperia XA1,2017,GPS
Sony Xperia XA,2016,GPS
Sony Xperia XZ Premium,2017,GPS
Sony Xperia XZ1 Compact,2017,GPS
Sony Xperia XZ1,2017,GPS
Sony Xperia XZs,2017,GPS
Sony Xperia XZ,2016,GPS
Sony Xperia X,2016,GPS
Sony Xperia Z Ultra,2013,GPS
Sony Xperia Z1 Compact,2014,GPS
Sony Xperia Z1,2013,GPS
Sony Xperia Z2 Tablet,2014,GPS
Sony Xperia Z2,2014,GPS
Sony Xperia Z3 Compact,2014,GPS
Sony Xperia Z3 Tablet Compact,2014,GPS
